transaction_id,customer_id,date,amount,service_type
T0017096,C00083,10/6/2024,75.08,Airtime
T0017097,C01779,5/7/2024,33.05,Transfers
T0017098,C00605,1/15/2024,31.62,Airtime
T0017099,C00766,6/21/2024,26.14,Airtime
T0017100,C01076,6/18/2025,72.8,Airtime
T0017101,C00062,8/13/2024,58.11,Lending
T0017102,C01188,5/16/2025,151.26,Savings
T0017103,C02345,6/18/2024,87.72,Bills
T0017104,C00866,6/6/2025,44.23,Transfers
T0017105,C01623,4/18/2024,64.82,Transfers
T0017106,C01322,6/2/2025,71.27,Bills
T0017107,C01173,12/31/2024,43.96,Bills
T0017108,C01583,2/25/2024,43.01,Bills
T0017109,C00081,5/8/2025,26.61,Savings
T0017110,C00966,5/11/2024,164.77,Savings
T0017111,C02789,1/27/2024,23.6,Bills
T0017112,C01957,5/13/2024,74.48,Bills
T0017113,C02895,7/6/2024,80.02,Transfers
T0017114,C02797,6/30/2024,33.64,Bills
T0017115,C02061,1/6/2024,82.82,Lending
T0017116,C02261,1/27/2025,144.64,Airtime
T0017117,C02496,3/12/2025,137.91,Transfers
T0017118,C02135,6/26/2024,35.26,Lending
T0017119,C02277,1/23/2025,41.01,Transfers
T0017120,C02191,4/24/2025,247.07,Transfers
T0017121,C02703,12/3/2024,47.11,Lending
T0017122,C01170,5/27/2024,84.48,Transfers
T0017123,C02971,12/2/2024,232.46,Airtime
T0017124,C00388,2/3/2025,49,Transfers
T0017125,C00912,10/12/2024,76.88,Transfers
T0017126,C02505,6/6/2024,145.96,Airtime
T0017127,C00268,7/7/2024,143.99,Savings
T0017128,C02084,7/26/2024,32.09,Transfers
T0017129,C02150,5/8/2024,22.87,Savings
T0017130,C00433,6/3/2025,58.9,Transfers
T0017131,C01110,1/18/2024,32.69,Transfers
T0017132,C01853,6/12/2025,25.53,Lending
T0017133,C01829,4/8/2025,42.35,Transfers
T0017134,C00950,8/9/2024,46.88,Airtime
T0017135,C01474,11/2/2024,99.91,Transfers
T0017136,C00430,3/1/2024,82.84,Transfers
T0017137,C00768,6/25/2025,63.81,Lending
T0017138,C01904,2/2/2024,61.5,Savings
T0017139,C01785,12/21/2024,41.43,Bills
T0017140,C01394,4/10/2025,27.21,Savings
T0017141,C02683,5/13/2024,93.29,Airtime
T0017142,C01098,12/9/2024,42.61,Transfers
T0017143,C01610,4/21/2024,69.52,Lending
T0017144,C00450,6/21/2024,33.11,Airtime
T0017145,C02652,2/4/2025,94.6,Bills
T0017146,C00252,2/27/2024,52.03,Transfers
T0017147,C00703,12/26/2024,44.99,Bills
T0017148,C01007,8/2/2024,57.86,Lending
T0017149,C01280,10/28/2024,55.3,Bills
T0017150,C01968,9/12/2024,20.55,Airtime
T0017151,C00421,4/5/2024,17.08,Bills
T0017152,C00411,11/12/2024,48.96,Bills
T0017153,C01174,5/30/2025,105.44,Bills
T0017154,C02633,4/23/2025,50.65,Savings
T0017155,C02983,5/10/2024,9.76,Transfers
T0017156,C02135,9/2/2024,22.49,Savings
T0017157,C00223,2/20/2024,86.16,Bills
T0017158,C00434,12/22/2024,135.56,Bills
T0017159,C02697,5/12/2025,41.31,Airtime
T0017160,C02434,1/11/2024,55.92,Transfers
T0017161,C02953,10/17/2024,54.95,Bills
T0017162,C01059,4/15/2025,38.68,Bills
T0017163,C02066,10/19/2024,101.88,Bills
T0017164,C02591,12/31/2024,55.35,Lending
T0017165,C02644,12/16/2024,16.11,Transfers
T0017166,C01281,2/1/2024,75.61,Bills
T0017167,C00394,3/9/2024,66.29,Transfers
T0017168,C02539,1/4/2024,36.45,Lending
T0017169,C00532,1/23/2024,56.68,Bills
T0017170,C02976,2/5/2025,80.03,Transfers
T0017171,C01681,2/22/2025,56.58,Transfers
T0017172,C00895,7/21/2024,55.92,Bills
T0017173,C02347,3/7/2025,169.39,Transfers
T0017174,C02651,9/9/2024,46.51,Transfers
T0017175,C02834,10/27/2024,79,Airtime
T0017176,C00211,6/14/2024,68.74,Transfers
T0017177,C02395,2/6/2024,89.47,Bills
T0017178,C02245,1/9/2024,26.33,Bills
T0017179,C00401,8/24/2024,46.52,Lending
T0017180,C00044,8/5/2024,105.9,Airtime
T0017181,C00663,6/15/2024,96.71,Bills
T0017182,C00965,5/2/2024,52.54,Lending
T0017183,C02759,6/20/2025,142.31,Transfers
T0017184,C01171,1/25/2024,189.34,Bills
T0017185,C01755,1/12/2024,97.94,Airtime
T0017186,C00903,5/26/2024,32.65,Bills
T0017187,C01862,6/1/2024,103.14,Airtime
T0017188,C01072,5/22/2024,35.68,Lending
T0017189,C02369,2/3/2025,18.25,Airtime
T0017190,C00097,10/1/2024,33.91,Transfers
T0017191,C01649,11/5/2024,60.47,Bills
T0017192,C00972,5/17/2024,47.63,Bills
T0017193,C00449,5/14/2024,68.92,Transfers
T0017194,C00232,2/6/2025,39.92,Bills
T0017195,C01623,1/10/2025,138.27,Airtime
T0017196,C00909,5/17/2025,50.77,Bills
T0017197,C02834,5/23/2025,30.96,Lending
T0017198,C01529,5/26/2025,52.85,Savings
T0017199,C02536,3/7/2025,48.63,Savings
T0017200,C02906,8/30/2024,24.69,Transfers
T0017201,C00545,2/11/2024,30.47,Transfers
T0017202,C02730,1/13/2024,65.73,Bills
T0017203,C01412,12/5/2024,69.11,Lending
T0017204,C00741,9/27/2024,120.48,Transfers
T0017205,C02987,5/6/2024,97.7,Lending
T0017206,C02248,11/15/2024,38.06,Bills
T0017207,C02187,3/16/2024,116.77,Bills
T0017208,C01121,8/15/2024,36.49,Transfers
T0017209,C00299,11/2/2024,66.64,Airtime
T0017210,C02415,4/5/2024,44.03,Lending
T0017211,C02909,7/1/2024,51.57,Transfers
T0017212,C02532,5/5/2024,31.71,Transfers
T0017213,C00712,3/11/2024,25.25,Bills
T0017214,C02261,2/16/2024,63.01,Lending
T0017215,C02270,3/24/2025,138.56,Transfers
T0017216,C00083,6/16/2025,31.58,Airtime
T0017217,C00387,5/20/2025,141.33,Savings
T0017218,C01394,2/22/2024,34.04,Bills
T0017219,C02688,4/30/2024,192.4,Transfers
T0017220,C00305,4/11/2024,30.72,Transfers
T0017221,C00585,12/31/2024,65.98,Lending
T0017222,C00992,5/13/2025,50.19,Airtime
T0017223,C02242,7/8/2024,42.02,Transfers
T0017224,C02742,6/30/2025,57.25,Savings
T0017225,C00589,2/16/2024,119.27,Airtime
T0017226,C01350,1/24/2025,33.59,Savings
T0017227,C02372,7/21/2024,44.77,Transfers
T0017228,C01168,2/22/2025,20.07,Bills
T0017229,C01076,4/30/2024,49.67,Lending
T0017230,C00912,5/15/2024,23.77,Airtime
T0017231,C01393,4/23/2024,61.99,Bills
T0017232,C00810,2/15/2025,9.26,Transfers
T0017233,C02948,8/28/2024,73.33,Transfers
T0017234,C02330,9/8/2024,45.55,Transfers
T0017235,C01878,7/28/2024,91.29,Bills
T0017236,C01044,1/22/2025,47.01,Airtime
T0017237,C01008,1/18/2024,55.75,Transfers
T0017238,C01321,5/22/2025,30.56,Bills
T0017239,C00186,1/6/2024,77.17,Airtime
T0017240,C00499,8/15/2024,42.22,Savings
T0017241,C02195,3/29/2025,123.29,Transfers
T0017242,C02651,6/9/2025,49.47,Savings
T0017243,C01108,4/16/2025,87.31,Transfers
T0017244,C00855,3/17/2025,94.25,Transfers
T0017245,C00637,1/25/2024,64.37,Bills
T0017246,C02842,10/3/2024,88.56,Transfers
T0017247,C00543,4/10/2024,30.94,Airtime
T0017248,C01517,5/30/2024,57.54,Bills
T0017249,C01382,3/14/2025,145.64,Savings
T0017250,C01058,5/15/2024,100.34,Transfers
T0017251,C00130,1/19/2025,75.32,Transfers
T0017252,C01735,7/21/2024,52.37,Airtime
T0017253,C02778,6/23/2024,41.73,Savings
T0017254,C01119,9/20/2024,80.25,Transfers
T0017255,C00420,4/23/2024,56.55,Airtime
T0017256,C02416,4/18/2024,92.69,Transfers
T0017257,C01880,11/3/2024,60.94,Bills
T0017258,C02496,2/12/2025,30.26,Bills
T0017259,C00729,12/20/2024,16.22,Bills
T0017260,C01609,12/11/2024,39.73,Bills
T0017261,C00735,3/27/2024,259.44,Transfers
T0017262,C00662,10/6/2024,128.05,Savings
T0017263,C00303,3/29/2025,76.53,Transfers
T0017264,C00511,8/7/2024,24.9,Bills
T0017265,C01033,1/5/2024,88.41,Transfers
T0017266,C02670,2/15/2024,32.5,Bills
T0017267,C02843,1/7/2025,74.48,Savings
T0017268,C00824,7/17/2024,73.63,Bills
T0017269,C01702,11/28/2024,71.54,Bills
T0017270,C00927,3/4/2025,43.58,Bills
T0017271,C02273,10/2/2024,46.38,Lending
T0017272,C01975,2/27/2025,71.95,Savings
T0017273,C01277,10/6/2024,18.27,Transfers
T0017274,C01519,6/30/2025,37.93,Lending
T0017275,C01945,4/27/2024,36.97,Savings
T0017276,C00784,10/13/2024,57.95,Airtime
T0017277,C01228,8/22/2024,15.84,Transfers
T0017278,C01592,10/4/2024,48.04,Transfers
T0017279,C00465,7/15/2024,58.52,Airtime
T0017280,C01187,5/31/2025,16.52,Savings
T0017281,C00933,6/20/2025,33.1,Savings
T0017282,C02916,3/9/2025,53.44,Savings
T0017283,C00253,4/28/2024,18.8,Airtime
T0017284,C00712,3/18/2025,28.11,Lending
T0017285,C02066,5/8/2024,66.26,Bills
T0017286,C02139,3/12/2025,80.33,Savings
T0017287,C00184,3/11/2025,60.96,Transfers
T0017288,C01903,2/17/2025,121.13,Bills
T0017289,C01542,5/10/2024,52.78,Airtime
T0017290,C02386,5/19/2025,42.96,Airtime
T0017291,C01319,12/25/2024,45.94,Lending
T0017292,C01483,1/26/2025,22.73,Transfers
T0017293,C02982,6/19/2024,106.81,Airtime
T0017294,C00271,1/25/2024,148.82,Airtime
T0017295,C00144,3/22/2025,19.48,Transfers
T0017296,C00462,3/31/2025,55.73,Transfers
T0017297,C02346,9/10/2024,48.1,Savings
T0017298,C02458,4/23/2024,27.97,Transfers
T0017299,C02825,6/23/2025,71.79,Bills
T0017300,C00138,8/22/2024,25.41,Lending
T0017301,C00346,2/6/2025,48,Transfers
T0017302,C01232,3/6/2025,38.57,Savings
T0017303,C02426,5/12/2025,176.48,Transfers
T0017304,C01480,1/23/2025,21.41,Transfers
T0017305,C01024,7/27/2024,42.94,Airtime
T0017306,C02571,4/12/2024,58.23,Lending
T0017307,C01617,4/29/2024,19.4,Transfers
T0017308,C02858,3/9/2024,48.79,Transfers
T0017309,C01480,3/30/2024,51.69,Bills
T0017310,C00247,7/2/2024,36.13,Transfers
T0017311,C00540,8/15/2024,65.36,Bills
T0017312,C01538,6/30/2025,27.94,Lending
T0017313,C02895,4/14/2024,28.85,Savings
T0017314,C02986,6/30/2025,77.81,Transfers
T0017315,C01548,5/27/2025,39.04,Transfers
T0017316,C01162,3/22/2025,61.83,Savings
T0017317,C03000,5/4/2025,80.5,Lending
T0017318,C00281,5/10/2024,32.78,Transfers
T0017319,C02341,6/11/2025,118.06,Savings
T0017320,C01368,4/18/2024,83.86,Transfers
T0017321,C00446,7/23/2024,25.86,Lending
T0017322,C02356,7/25/2024,80.68,Savings
T0017323,C02603,9/5/2024,36.96,Bills
T0017324,C01599,12/14/2024,71.76,Airtime
T0017325,C01544,1/30/2025,67.2,Savings
T0017326,C01500,1/3/2025,56.88,Transfers
T0017327,C02135,11/1/2024,45.51,Transfers
T0017328,C00486,11/9/2024,80.19,Airtime
T0017329,C00631,5/22/2025,61.09,Airtime
T0017330,C01338,1/29/2025,15.33,Savings
T0017331,C01920,7/2/2024,72.8,Airtime
T0017332,C02454,3/22/2024,44.15,Transfers
T0017333,C01560,3/27/2024,75.15,Transfers
T0017334,C01456,1/27/2025,46.52,Savings
T0017335,C01995,1/2/2024,58.58,Bills
T0017336,C02431,6/21/2025,40.48,Transfers
T0017337,C01919,1/10/2025,77.53,Bills
T0017338,C02933,6/29/2024,29.83,Lending
T0017339,C01299,12/28/2024,91.65,Transfers
T0017340,C01077,12/11/2024,33.8,Transfers
T0017341,C01112,11/17/2024,10.72,Airtime
T0017342,C01256,7/1/2024,48.06,Bills
T0017343,C01080,11/28/2024,47.46,Airtime
T0017344,C02196,1/24/2024,75.4,Bills
T0017345,C01057,11/25/2024,73.81,Transfers
T0017346,C01078,10/28/2024,37.3,Transfers
T0017347,C02447,3/27/2024,102.19,Bills
T0017348,C01681,12/1/2024,146.29,Savings
T0017349,C02492,1/14/2025,75.18,Airtime
T0017350,C01686,3/8/2024,62.61,Savings
T0017351,C00277,8/12/2024,89.67,Airtime
T0017352,C01256,8/8/2024,74.56,Savings
T0017353,C01315,11/4/2024,35.09,Transfers
T0017354,C01319,4/4/2024,24.59,Transfers
T0017355,C01928,6/26/2025,145.31,Transfers
T0017356,C01637,7/6/2024,90.29,Savings
T0017357,C01477,9/11/2024,32.91,Lending
T0017358,C01643,4/22/2025,33.29,Transfers
T0017359,C01897,5/5/2025,36.57,Transfers
T0017360,C00378,10/29/2024,75.52,Transfers
T0017361,C00578,8/25/2024,58.74,Bills
T0017362,C02804,3/10/2024,33.27,Airtime
T0017363,C01225,1/1/2024,131.11,Bills
T0017364,C01517,1/25/2024,62.77,Savings
T0017365,C01466,3/14/2025,44.51,Lending
T0017366,C02575,8/29/2024,28.78,Lending
T0017367,C01698,7/24/2024,58.45,Bills
T0017368,C00111,1/3/2024,53.44,Transfers
T0017369,C02305,10/15/2024,149.86,Bills
T0017370,C02941,6/22/2025,37.57,Transfers
T0017371,C02587,4/27/2025,59.25,Transfers
T0017372,C01297,10/27/2024,78.68,Transfers
T0017373,C02653,7/7/2024,107.19,Airtime
T0017374,C01036,6/28/2025,136.82,Bills
T0017375,C01559,3/5/2024,126.84,Airtime
T0017376,C01400,5/29/2024,27.55,Airtime
T0017377,C00244,11/27/2024,43.52,Lending
T0017378,C02247,9/8/2024,48.86,Lending
T0017379,C00749,1/4/2025,31.19,Savings
T0017380,C02789,4/16/2025,189.17,Transfers
T0017381,C00822,3/22/2025,86.36,Airtime
T0017382,C01478,6/20/2025,90.25,Savings
T0017383,C01825,1/7/2024,14.47,Airtime
T0017384,C00725,1/29/2024,24.4,Airtime
T0017385,C02371,2/27/2024,116.88,Savings
T0017386,C01723,1/9/2024,46.89,Airtime
T0017387,C00702,5/17/2025,45.47,Bills
T0017388,C00518,5/24/2024,86.9,Bills
T0017389,C01379,3/21/2024,28.75,Transfers
T0017390,C02967,4/7/2024,40.73,Savings
T0017391,C01281,1/10/2025,46.17,Bills
T0017392,C00158,2/8/2025,44.75,Transfers
T0017393,C01435,4/27/2024,60.33,Lending
T0017394,C01375,3/22/2025,47.38,Bills
T0017395,C00009,7/17/2024,130.42,Transfers
T0017396,C02811,3/16/2025,47.53,Bills
T0017397,C02448,6/26/2024,80.9,Transfers
T0017398,C02912,9/6/2024,86.15,Airtime
T0017399,C00016,1/12/2024,25.66,Airtime
T0017400,C00240,1/4/2024,25.88,Savings
T0017401,C01610,10/9/2024,205.49,Transfers
T0017402,C00475,1/11/2025,116.98,Savings
T0017403,C00451,1/30/2025,140.11,Transfers
T0017404,C00598,3/5/2024,15.83,Transfers
T0017405,C01668,12/30/2024,70.03,Transfers
T0017406,C00619,8/3/2024,122.91,Savings
T0017407,C00134,7/17/2024,34.59,Lending
T0017408,C00416,3/15/2024,40.38,Bills
T0017409,C00359,2/14/2024,8.64,Airtime
T0017410,C00922,6/2/2024,68.52,Bills
T0017411,C02044,5/6/2025,28.18,Transfers
T0017412,C00245,1/4/2025,51.17,Bills
T0017413,C01460,3/25/2024,64.45,Transfers
T0017414,C01586,12/3/2024,170.11,Savings
T0017415,C01060,4/27/2025,38.47,Bills
T0017416,C02104,12/12/2024,60.68,Lending
T0017417,C00895,7/20/2024,40.84,Bills
T0017418,C00295,5/31/2024,41.43,Transfers
T0017419,C02331,12/2/2024,21.81,Bills
T0017420,C01800,1/11/2024,23.92,Transfers
T0017421,C02197,5/26/2025,48.1,Bills
T0017422,C01633,5/22/2024,50.84,Transfers
T0017423,C00155,2/3/2025,48,Transfers
T0017424,C00671,3/25/2024,32.07,Airtime
T0017425,C02667,3/7/2025,96.35,Bills
T0017426,C01043,9/13/2024,73.87,Transfers
T0017427,C01325,10/5/2024,56.53,Bills
T0017428,C00791,2/14/2025,30.57,Savings
T0017429,C00432,10/14/2024,150.49,Bills
T0017430,C01837,3/27/2025,44.43,Lending
T0017431,C02771,4/16/2024,15.2,Transfers
T0017432,C00620,1/31/2024,48.45,Transfers
T0017433,C00488,7/8/2024,43.32,Transfers
T0017434,C02233,11/17/2024,105.63,Bills
T0017435,C01144,5/4/2024,23.83,Savings
T0017436,C01691,1/28/2025,32.64,Savings
T0017437,C00954,6/25/2025,53.67,Savings
T0017438,C00728,9/11/2024,34.76,Savings
T0017439,C00273,5/24/2025,18.31,Airtime
T0017440,C01853,5/13/2025,77.1,Bills
T0017441,C02421,12/21/2024,36.58,Transfers
T0017442,C01071,6/16/2024,41.34,Transfers
T0017443,C00265,11/1/2024,27.44,Bills
T0017444,C00789,7/22/2024,63.18,Bills
T0017445,C01800,1/25/2025,114.1,Airtime
T0017446,C02425,2/10/2024,74.73,Lending
T0017447,C02597,3/29/2024,73.54,Transfers
T0017448,C01584,6/11/2024,45.34,Bills
T0017449,C00785,3/31/2024,248.9,Savings
T0017450,C01775,1/13/2025,121.41,Savings
T0017451,C01366,5/4/2025,44.53,Lending
T0017452,C02722,2/20/2025,43.63,Bills
T0017453,C01547,7/21/2024,166.58,Airtime
T0017454,C01135,1/28/2024,53.44,Bills
T0017455,C02496,1/8/2025,57.02,Savings
T0017456,C00527,4/27/2024,95.08,Transfers
T0017457,C00510,1/8/2025,102.18,Bills
T0017458,C01729,3/20/2024,92.16,Airtime
T0017459,C01043,7/27/2024,31.27,Transfers
T0017460,C02001,12/2/2024,86.91,Transfers
T0017461,C00328,6/19/2024,35.24,Savings
T0017462,C00682,1/21/2024,26.95,Transfers
T0017463,C00429,5/21/2024,87.04,Transfers
T0017464,C00711,8/24/2024,104.25,Savings
T0017465,C01774,3/25/2025,24.35,Transfers
T0017466,C01643,4/1/2024,128.3,Transfers
T0017467,C00500,10/30/2024,84.88,Transfers
T0017468,C02436,2/11/2025,64.27,Transfers
T0017469,C00491,6/4/2025,44.74,Airtime
T0017470,C02559,12/24/2024,53.68,Savings
T0017471,C00353,2/7/2024,14.12,Lending
T0017472,C00808,2/15/2024,48.51,Lending
T0017473,C02507,11/23/2024,38.67,Savings
T0017474,C02199,7/16/2024,56.06,Savings
T0017475,C00140,5/1/2024,42.4,Bills
T0017476,C00027,6/26/2024,24.72,Savings
T0017477,C00716,10/1/2024,32.77,Transfers
T0017478,C00508,4/3/2025,75.98,Lending
T0017479,C01798,4/15/2024,114.08,Transfers
T0017480,C00545,4/2/2024,95.11,Bills
T0017481,C00760,8/1/2024,53.42,Airtime
T0017482,C01065,8/2/2024,157.36,Savings
T0017483,C02494,2/8/2025,56.69,Bills
T0017484,C01053,11/4/2024,43.23,Savings
T0017485,C01702,1/17/2025,48.71,Airtime
T0017486,C01502,2/10/2024,62.56,Bills
T0017487,C01201,9/24/2024,115.64,Airtime
T0017488,C02686,4/30/2025,91.97,Transfers
T0017489,C02513,8/8/2024,70.41,Airtime
T0017490,C02995,1/19/2024,49.72,Bills
T0017491,C01632,6/12/2025,38.46,Airtime
T0017492,C01187,4/5/2025,57.02,Savings
T0017493,C01086,2/17/2025,72.06,Savings
T0017494,C02049,2/10/2024,36.27,Transfers
T0017495,C00796,1/19/2024,96.92,Bills
T0017496,C00866,9/18/2024,34.68,Bills
T0017497,C00556,7/5/2024,51.33,Bills
T0017498,C02417,12/22/2024,22.3,Transfers
T0017499,C00711,7/14/2024,120.85,Savings
T0017500,C01230,8/1/2024,28.33,Transfers
T0017501,C01078,3/26/2024,73.91,Savings
T0017502,C00479,2/28/2024,61.54,Airtime
T0017503,C00843,5/10/2025,44.57,Bills
T0017504,C02466,6/23/2025,71.54,Lending
T0017505,C00038,4/30/2024,64.15,Bills
T0017506,C02580,6/2/2024,102.32,Transfers
T0017507,C01519,4/16/2024,75.58,Transfers
T0017508,C00147,7/19/2024,51.64,Transfers
T0017509,C02008,10/10/2024,104.51,Transfers
T0017510,C00375,11/27/2024,22.48,Transfers
T0017511,C02575,2/26/2025,102.4,Bills
T0017512,C00185,5/7/2025,124.07,Lending
T0017513,C01403,2/26/2025,65.26,Savings
T0017514,C01054,1/2/2025,45.56,Bills
T0017515,C02240,6/14/2024,63.41,Savings
T0017516,C00704,7/21/2024,39.43,Transfers
T0017517,C02960,6/23/2024,32.45,Bills
T0017518,C00557,4/21/2025,43.43,Savings
T0017519,C01427,3/31/2025,81.45,Bills
T0017520,C01264,5/30/2024,51.93,Bills
T0017521,C00713,5/20/2025,174.55,Transfers
T0017522,C01843,2/8/2025,19.28,Transfers
T0017523,C00877,11/25/2024,22.63,Bills
T0017524,C01423,2/18/2024,10.84,Savings
T0017525,C00003,12/25/2024,65.7,Lending
T0017526,C02248,8/6/2024,36.26,Airtime
T0017527,C01542,1/29/2025,52.68,Bills
T0017528,C01902,1/23/2025,73.8,Transfers
T0017529,C01548,4/9/2025,78.82,Airtime
T0017530,C01522,11/7/2024,120.86,Airtime
T0017531,C01694,2/8/2025,32.34,Airtime
T0017532,C01129,3/1/2025,12.82,Bills
T0017533,C01090,6/2/2025,38.17,Bills
T0017534,C01803,9/12/2024,92.41,Transfers
T0017535,C00288,3/13/2024,67.22,Bills
T0017536,C01827,5/11/2024,53.03,Bills
T0017537,C00313,10/11/2024,54.45,Transfers
T0017538,C00180,6/19/2025,21.86,Bills
T0017539,C02356,1/15/2024,45.8,Airtime
T0017540,C01316,12/18/2024,84.21,Bills
T0017541,C01451,6/6/2024,49.73,Savings
T0017542,C00227,3/29/2024,35.15,Savings
T0017543,C01573,11/25/2024,33.49,Airtime
T0017544,C01252,6/22/2024,72.5,Airtime
T0017545,C02643,6/12/2025,44.49,Bills
T0017546,C02554,6/2/2024,54.68,Airtime
T0017547,C00808,6/4/2024,44.4,Transfers
T0017548,C01126,6/17/2024,46.81,Savings
T0017549,C01737,11/25/2024,109.7,Transfers
T0017550,C02841,4/16/2024,17.14,Bills
T0017551,C00392,2/21/2025,118.07,Airtime
T0017552,C00838,12/6/2024,20.02,Transfers
T0017553,C00556,2/13/2025,158.34,Bills
T0017554,C02411,6/27/2024,70.1,Savings
T0017555,C02773,3/18/2024,87.85,Airtime
T0017556,C01398,7/27/2024,23.84,Airtime
T0017557,C02202,4/20/2024,12.56,Lending
T0017558,C00749,4/24/2024,50.1,Lending
T0017559,C00937,4/5/2024,89.97,Transfers
T0017560,C02997,5/28/2024,65.32,Transfers
T0017561,C01134,4/27/2024,39.44,Airtime
T0017562,C01388,3/2/2025,67.69,Bills
T0017563,C01433,3/30/2024,37.66,Transfers
T0017564,C02817,11/2/2024,128.43,Transfers
T0017565,C02517,1/31/2025,93.17,Transfers
T0017566,C01538,6/15/2025,48.11,Bills
T0017567,C01553,3/14/2025,42.55,Bills
T0017568,C01584,4/25/2024,24.81,Lending
T0017569,C01839,10/22/2024,43.73,Savings
T0017570,C01399,1/10/2025,59.5,Airtime
T0017571,C02761,2/6/2024,44.69,Airtime
T0017572,C00766,2/24/2025,52.66,Transfers
T0017573,C00184,8/2/2024,151.71,Bills
T0017574,C02034,7/29/2024,49.23,Airtime
T0017575,C01623,1/26/2025,74.72,Savings
T0017576,C02145,1/4/2025,65.38,Airtime
T0017577,C02516,1/14/2024,123.97,Airtime
T0017578,C00795,4/8/2024,50.64,Bills
T0017579,C02047,2/14/2024,151.1,Transfers
T0017580,C00465,2/9/2025,65.79,Bills
T0017581,C02370,3/9/2024,24.06,Bills
T0017582,C01929,6/3/2025,232.24,Airtime
T0017583,C01118,9/29/2024,81.55,Lending
T0017584,C01788,7/3/2024,36.45,Savings
T0017585,C00454,3/24/2024,58.15,Transfers
T0017586,C01282,3/20/2025,96.66,Bills
T0017587,C00397,3/12/2024,108.56,Savings
T0017588,C00137,6/8/2024,33.69,Bills
T0017589,C01392,6/1/2025,36.89,Transfers
T0017590,C02174,2/18/2024,66.3,Transfers
T0017591,C02149,3/15/2025,103.48,Transfers
T0017592,C00705,3/8/2025,40.03,Airtime
T0017593,C02414,1/13/2024,30.3,Airtime
T0017594,C00178,10/2/2024,164.25,Transfers
T0017595,C01600,3/19/2025,91.44,Bills
T0017596,C02913,4/29/2025,29.65,Bills
T0017597,C02837,6/18/2024,27.93,Transfers
T0017598,C01442,5/28/2025,96.56,Transfers
T0017599,C00580,5/27/2025,59.74,Transfers
T0017600,C01450,4/17/2024,25.67,Transfers
T0017601,C01948,1/16/2024,27.09,Savings
T0017602,C02783,6/8/2024,43.12,Transfers
T0017603,C02281,1/24/2025,38.91,Transfers
T0017604,C02140,7/24/2024,58.38,Bills
T0017605,C02271,8/12/2024,32.4,Savings
T0017606,C01785,2/1/2024,87.64,Transfers
T0017607,C00741,9/14/2024,54.06,Airtime
T0017608,C00093,7/20/2024,11.18,Bills
T0017609,C02828,12/2/2024,42.69,Bills
T0017610,C01536,1/3/2024,76.75,Transfers
T0017611,C02731,2/20/2025,45.24,Transfers
T0017612,C00417,1/15/2024,48.64,Airtime
T0017613,C01243,3/16/2025,31.11,Savings
T0017614,C02656,1/1/2025,51.13,Transfers
T0017615,C02484,2/23/2024,47.09,Lending
T0017616,C02589,11/3/2024,42.48,Transfers
T0017617,C02257,1/19/2025,65.25,Bills
T0017618,C02436,12/14/2024,54.02,Transfers
T0017619,C00284,2/15/2024,99.42,Airtime
T0017620,C00865,7/8/2024,76.54,Transfers
T0017621,C00218,11/30/2024,111.8,Transfers
T0017622,C00937,7/17/2024,39.38,Transfers
T0017623,C02145,10/6/2024,16.43,Lending
T0017624,C00299,2/23/2024,31.9,Transfers
T0017625,C02606,3/26/2024,62.58,Transfers
T0017626,C00749,1/20/2024,84.24,Transfers
T0017627,C00892,4/8/2025,148.59,Airtime
T0017628,C01745,1/26/2025,26.84,Transfers
T0017629,C02731,3/1/2025,78.1,Bills
T0017630,C02883,1/17/2025,29.47,Bills
T0017631,C02862,4/4/2025,82.63,Transfers
T0017632,C01304,1/27/2024,15.79,Bills
T0017633,C00430,6/8/2024,47.26,Savings
T0017634,C02667,4/7/2024,27.02,Savings
T0017635,C01178,9/17/2024,13.1,Savings
T0017636,C02245,11/4/2024,24.93,Transfers
T0017637,C00487,4/23/2024,44.11,Bills
T0017638,C02570,1/23/2024,39.19,Transfers
T0017639,C00380,2/11/2024,120.18,Lending
T0017640,C00754,11/15/2024,38.17,Savings
T0017641,C00784,7/20/2024,77.75,Bills
T0017642,C01068,2/1/2024,10.28,Airtime
T0017643,C02029,5/18/2024,38.82,Transfers
T0017644,C02342,6/24/2024,38.21,Bills
T0017645,C01023,4/21/2025,65.9,Savings
T0017646,C00577,3/27/2025,18.8,Transfers
T0017647,C00133,12/11/2024,23.12,Bills
T0017648,C00449,1/25/2024,125.59,Transfers
T0017649,C00151,10/21/2024,91.74,Savings
T0017650,C00647,7/29/2024,20.37,Transfers
T0017651,C02137,3/20/2025,35.43,Lending
T0017652,C02064,2/25/2025,13.75,Savings
T0017653,C00020,3/4/2025,45.1,Savings
T0017654,C01606,3/24/2024,24.15,Savings
T0017655,C01034,5/24/2025,69.04,Bills
T0017656,C00880,2/29/2024,118.1,Bills
T0017657,C00154,7/25/2024,52.11,Bills
T0017658,C00934,8/22/2024,53.13,Transfers
T0017659,C01829,6/8/2024,69.89,Lending
T0017660,C02944,9/28/2024,81.25,Bills
T0017661,C00211,3/1/2024,34.02,Airtime
T0017662,C01938,7/31/2024,54.15,Bills
T0017663,C02590,9/7/2024,40.85,Transfers
T0017664,C00204,6/10/2025,40.49,Savings
T0017665,C02074,5/28/2024,56.16,Bills
T0017666,C01315,12/18/2024,112.97,Bills
